distribution,x_axis_value,mu,case,entity_id
Uniform,2,0.599,Worst,4398046511257
Uniform,2,0.6144999999999999,Average,4398046511257
Uniform,3,0.7190000000000001,Worst,4398046511257
Uniform,3,0.7335,Average,4398046511257
Uniform,4,0.7675,Worst,4398046511257
Uniform,4,0.784,Average,4398046511257
Uniform,5,0.826,Worst,4398046511257
Uniform,5,0.8094999999999999,Average,4398046511257
Uniform,6,0.8484999999999999,Worst,4398046511257
Uniform,6,0.8399999999999999,Average,4398046511257
Uniform,7,0.8745,Worst,4398046511257
Uniform,7,0.8644999999999999,Average,4398046511257
Uniform,8,0.8845000000000001,Worst,4398046511257
Uniform,8,0.8630000000000001,Average,4398046511257
Uniform,9,0.8980000000000002,Worst,4398046511257
Uniform,9,0.899,Average,4398046511257
Uniform,10,0.897,Worst,4398046511257
Uniform,10,0.8949999999999999,Average,4398046511257
Uniform,11,0.916,Worst,4398046511257
Uniform,11,0.9149999999999998,Average,4398046511257
Uniform,12,0.917,Worst,4398046511257
Uniform,12,0.914,Average,4398046511257
Uniform,13,0.9265000000000002,Worst,4398046511257
Uniform,13,0.937,Average,4398046511257
Uniform,14,0.938,Worst,4398046511257
Uniform,14,0.9340000000000002,Average,4398046511257
Uniform,15,0.9330000000000002,Worst,4398046511257
Uniform,15,0.9360000000000002,Average,4398046511257
Uniform,16,0.9394999999999998,Worst,4398046511257
Uniform,16,0.9425000000000001,Average,4398046511257
Uniform,17,0.938,Worst,4398046511257
Uniform,17,0.9344999999999999,Average,4398046511257
Uniform,18,0.943,Worst,4398046511257
Uniform,18,0.944,Average,4398046511257
Uniform,19,0.9454999999999998,Worst,4398046511257
Uniform,19,0.9549999999999998,Average,4398046511257
Uniform,20,0.9474999999999998,Worst,4398046511257
Uniform,20,0.9515,Average,4398046511257
Uniform,21,0.9569999999999999,Worst,4398046511257
Uniform,21,0.9549999999999998,Average,4398046511257
Uniform,22,0.961,Worst,4398046511257
Uniform,22,0.9445,Average,4398046511257
Uniform,23,0.96,Worst,4398046511257
Uniform,23,0.9514999999999999,Average,4398046511257
Uniform,24,0.9640000000000001,Worst,4398046511257
Uniform,24,0.9574999999999999,Average,4398046511257
Uniform,25,0.966,Worst,4398046511257
Uniform,25,0.9624999999999998,Average,4398046511257
Uniform,26,0.9574999999999999,Worst,4398046511257
Uniform,26,0.9635,Average,4398046511257
Uniform,27,0.9594999999999999,Worst,4398046511257
Uniform,27,0.9664999999999999,Average,4398046511257
Uniform,28,0.966,Worst,4398046511257
Uniform,28,0.961,Average,4398046511257
Uniform,29,0.9754999999999999,Worst,4398046511257
Uniform,29,0.9649999999999999,Average,4398046511257
Uniform,30,0.9664999999999999,Worst,4398046511257
Uniform,30,0.9639999999999999,Average,4398046511257
Uniform,1,1.0,Worst,24189255811315
Uniform,1,1.0,Average,24189255811315
Uniform,2,1.0,Worst,24189255811315
Uniform,2,1.0,Average,24189255811315
Uniform,3,1.0,Worst,24189255811315
Uniform,3,1.0,Average,24189255811315
Uniform,4,1.0,Worst,24189255811315
Uniform,4,1.0,Average,24189255811315
Uniform,5,1.0,Worst,24189255811315
Uniform,5,1.0,Average,24189255811315
Uniform,6,1.0,Worst,24189255811315
Uniform,6,1.0,Average,24189255811315
Uniform,7,1.0,Worst,24189255811315
Uniform,7,1.0,Average,24189255811315
Uniform,8,1.0,Worst,24189255811315
Uniform,8,1.0,Average,24189255811315
Uniform,9,1.0,Worst,24189255811315
Uniform,9,1.0,Average,24189255811315
Uniform,10,1.0,Worst,24189255811315
Uniform,10,1.0,Average,24189255811315
Uniform,11,1.0,Worst,24189255811315
Uniform,11,1.0,Average,24189255811315
Uniform,12,1.0,Worst,24189255811315
Uniform,12,1.0,Average,24189255811315
Uniform,13,1.0,Worst,24189255811315
Uniform,13,1.0,Average,24189255811315
Uniform,14,1.0,Worst,24189255811315
Uniform,14,1.0,Average,24189255811315
Uniform,15,1.0,Worst,24189255811315
Uniform,15,1.0,Average,24189255811315
Uniform,16,1.0,Worst,24189255811315
Uniform,16,1.0,Average,24189255811315
Uniform,17,1.0,Worst,24189255811315
Uniform,17,1.0,Average,24189255811315
Uniform,18,1.0,Worst,24189255811315
Uniform,18,1.0,Average,24189255811315
Uniform,19,1.0,Worst,24189255811315
Uniform,19,1.0,Average,24189255811315
Uniform,20,1.0,Worst,24189255811315
Uniform,20,1.0,Average,24189255811315
Uniform,21,1.0,Worst,24189255811315
Uniform,21,1.0,Average,24189255811315
Uniform,22,1.0,Worst,24189255811315
Uniform,22,1.0,Average,24189255811315
Uniform,23,1.0,Worst,24189255811315
Uniform,23,1.0,Average,24189255811315
Uniform,24,1.0,Worst,24189255811315
Uniform,24,1.0,Average,24189255811315
Uniform,25,1.0,Worst,24189255811315
Uniform,25,1.0,Average,24189255811315
Uniform,26,1.0,Worst,24189255811315
Uniform,26,1.0,Average,24189255811315
Uniform,27,1.0,Worst,24189255811315
Uniform,27,1.0,Average,24189255811315
Uniform,28,1.0,Worst,24189255811315
Uniform,28,1.0,Average,24189255811315
Uniform,29,1.0,Worst,24189255811315
Uniform,29,1.0,Average,24189255811315
Uniform,30,1.0,Worst,24189255811315
Uniform,30,1.0,Average,24189255811315
Uniform,1,0.301,Worst,1644
Uniform,1,0.29500000000000004,Average,1644
Uniform,2,0.5695,Worst,1644
Uniform,2,0.5645,Average,1644
Uniform,3,0.6950000000000001,Worst,1644
Uniform,3,0.6935,Average,1644
Uniform,4,0.77,Worst,1644
Uniform,4,0.7740000000000001,Average,1644
Uniform,5,0.819,Worst,1644
Uniform,5,0.8160000000000001,Average,1644
Uniform,6,0.858,Worst,1644
Uniform,6,0.8324999999999999,Average,1644
Uniform,7,0.8559999999999999,Worst,1644
Uniform,7,0.868,Average,1644
Uniform,8,0.865,Worst,1644
Uniform,8,0.9005000000000001,Average,1644
Uniform,9,0.8915,Worst,1644
Uniform,9,0.8935000000000001,Average,1644
Uniform,10,0.8975000000000002,Worst,1644
Uniform,10,0.9155,Average,1644
Uniform,11,0.9205,Worst,1644
Uniform,11,0.9205000000000002,Average,1644
Uniform,12,0.9129999999999999,Worst,1644
Uniform,12,0.917,Average,1644
Uniform,13,0.9240000000000002,Worst,1644
Uniform,13,0.9235,Average,1644
Uniform,14,0.9275000000000002,Worst,1644
Uniform,14,0.9265000000000001,Average,1644
Uniform,15,0.933,Worst,1644
Uniform,15,0.9285,Average,1644
Uniform,16,0.9454999999999998,Worst,1644
Uniform,16,0.9390000000000001,Average,1644
Uniform,17,0.943,Worst,1644
Uniform,17,0.9425000000000001,Average,1644
Uniform,18,0.9414999999999999,Worst,1644
Uniform,18,0.951,Average,1644
Uniform,19,0.96,Worst,1644
Uniform,19,0.951,Average,1644
Uniform,20,0.9535,Worst,1644
Uniform,20,0.96,Average,1644
Uniform,21,0.9500000000000002,Worst,1644
Uniform,21,0.9524999999999999,Average,1644
Uniform,22,0.953,Worst,1644
Uniform,22,0.952,Average,1644
Uniform,23,0.9460000000000001,Worst,1644
Uniform,23,0.9535,Average,1644
Uniform,24,0.9599999999999997,Worst,1644
Uniform,24,0.9574999999999998,Average,1644
Uniform,25,0.9584999999999997,Worst,1644
Uniform,25,0.9625,Average,1644
Uniform,26,0.9619999999999997,Worst,1644
Uniform,26,0.9629999999999999,Average,1644
Uniform,27,0.9605,Worst,1644
Uniform,27,0.96,Average,1644
Uniform,28,0.9674999999999999,Worst,1644
Uniform,28,0.9564999999999999,Average,1644
Uniform,29,0.9640000000000001,Worst,1644
Uniform,29,0.966,Average,1644
Uniform,30,0.9684999999999999,Worst,1644
Uniform,30,0.968,Average,1644
Uniform,1,0.263,Worst,4398046512527
Uniform,1,0.2475,Average,4398046512527
Uniform,2,0.5820000000000001,Worst,4398046512527
Uniform,2,0.556,Average,4398046512527
Uniform,3,0.6950000000000001,Worst,4398046512527
Uniform,3,0.6914999999999999,Average,4398046512527
Uniform,4,0.7665000000000001,Worst,4398046512527
Uniform,4,0.7625,Average,4398046512527
Uniform,5,0.8115,Worst,4398046512527
Uniform,5,0.8099999999999999,Average,4398046512527
Uniform,6,0.8524999999999998,Worst,4398046512527
Uniform,6,0.8465,Average,4398046512527
Uniform,7,0.8654999999999999,Worst,4398046512527
Uniform,7,0.8679999999999998,Average,4398046512527
Uniform,8,0.8645000000000002,Worst,4398046512527
Uniform,8,0.8895000000000002,Average,4398046512527
Uniform,9,0.8895,Worst,4398046512527
Uniform,9,0.8905000000000001,Average,4398046512527
Uniform,10,0.8985,Worst,4398046512527
Uniform,10,0.8860000000000001,Average,4398046512527
Uniform,11,0.9025000000000001,Worst,4398046512527
Uniform,11,0.9180000000000001,Average,4398046512527
Uniform,12,0.917,Worst,4398046512527
Uniform,12,0.9179999999999999,Average,4398046512527
Uniform,13,0.9295,Worst,4398046512527
Uniform,13,0.921,Average,4398046512527
Uniform,14,0.9285,Worst,4398046512527
Uniform,14,0.9345000000000001,Average,4398046512527
Uniform,15,0.9279999999999999,Worst,4398046512527
Uniform,15,0.938,Average,4398046512527
Uniform,16,0.9409999999999998,Worst,4398046512527
Uniform,16,0.9445,Average,4398046512527
Uniform,17,0.9395000000000001,Worst,4398046512527
Uniform,17,0.9410000000000001,Average,4398046512527
Uniform,18,0.9385,Worst,4398046512527
Uniform,18,0.9444999999999999,Average,4398046512527
Uniform,19,0.9479999999999998,Worst,4398046512527
Uniform,19,0.9484999999999999,Average,4398046512527
Uniform,20,0.9504999999999999,Worst,4398046512527
Uniform,20,0.9600000000000002,Average,4398046512527
Uniform,21,0.952,Worst,4398046512527
Uniform,21,0.9525,Average,4398046512527
Uniform,22,0.9555000000000001,Worst,4398046512527
Uniform,22,0.9579999999999999,Average,4398046512527
Uniform,23,0.9629999999999999,Worst,4398046512527
Uniform,23,0.96,Average,4398046512527
Uniform,24,0.9559999999999998,Worst,4398046512527
Uniform,24,0.9470000000000001,Average,4398046512527
Uniform,25,0.9620000000000001,Worst,4398046512527
Uniform,25,0.9639999999999999,Average,4398046512527
Uniform,26,0.9664999999999999,Worst,4398046512527
Uniform,26,0.9605,Average,4398046512527
Uniform,27,0.961,Worst,4398046512527
Uniform,27,0.9605,Average,4398046512527
Uniform,28,0.976,Worst,4398046512527
Uniform,28,0.9615,Average,4398046512527
Uniform,29,0.9559999999999998,Worst,4398046512527
Uniform,29,0.9684999999999999,Average,4398046512527
Uniform,30,0.9644999999999999,Worst,4398046512527
Uniform,30,0.9694999999999998,Average,4398046512527
Uniform,1,0.34349999999999997,Worst,15393162789604
Uniform,1,0.3495,Average,15393162789604
Uniform,2,0.585,Worst,15393162789604
Uniform,2,0.5945,Average,15393162789604
Uniform,3,0.7115000000000001,Worst,15393162789604
Uniform,3,0.7019999999999998,Average,15393162789604
Uniform,4,0.7529999999999999,Worst,15393162789604
Uniform,4,0.7745000000000001,Average,15393162789604
Uniform,5,0.8295,Worst,15393162789604
Uniform,5,0.8280000000000001,Average,15393162789604
Uniform,6,0.8505,Worst,15393162789604
Uniform,6,0.8425,Average,15393162789604
Uniform,7,0.8700000000000001,Worst,15393162789604
Uniform,7,0.8700000000000001,Average,15393162789604
Uniform,8,0.8805000000000002,Worst,15393162789604
Uniform,8,0.8720000000000001,Average,15393162789604
Uniform,9,0.8915000000000001,Worst,15393162789604
Uniform,9,0.8939999999999999,Average,15393162789604
Uniform,10,0.8989999999999998,Worst,15393162789604
Uniform,10,0.8960000000000001,Average,15393162789604
Uniform,11,0.9125,Worst,15393162789604
Uniform,11,0.915,Average,15393162789604
Uniform,12,0.9059999999999999,Worst,15393162789604
Uniform,12,0.9200000000000002,Average,15393162789604
Uniform,13,0.931,Worst,15393162789604
Uniform,13,0.9305000000000001,Average,15393162789604
Uniform,14,0.921,Worst,15393162789604
Uniform,14,0.93,Average,15393162789604
Uniform,15,0.9389999999999998,Worst,15393162789604
Uniform,15,0.9285,Average,15393162789604
Uniform,16,0.9360000000000002,Worst,15393162789604
Uniform,16,0.9400000000000001,Average,15393162789604
Uniform,17,0.9510000000000002,Worst,15393162789604
Uniform,17,0.944,Average,15393162789604
Uniform,18,0.9435,Worst,15393162789604
Uniform,18,0.9424999999999999,Average,15393162789604
Uniform,19,0.9470000000000001,Worst,15393162789604
Uniform,19,0.9410000000000001,Average,15393162789604
Uniform,20,0.9505000000000001,Worst,15393162789604
Uniform,20,0.9544999999999998,Average,15393162789604
Uniform,21,0.9555,Worst,15393162789604
Uniform,21,0.958,Average,15393162789604
Uniform,22,0.9490000000000001,Worst,15393162789604
Uniform,22,0.9555,Average,15393162789604
Uniform,23,0.9590000000000002,Worst,15393162789604
Uniform,23,0.9589999999999999,Average,15393162789604
Uniform,24,0.9650000000000001,Worst,15393162789604
Uniform,24,0.9564999999999999,Average,15393162789604
Uniform,25,0.9685,Worst,15393162789604
Uniform,25,0.9600000000000002,Average,15393162789604
Uniform,26,0.968,Worst,15393162789604
Uniform,26,0.9514999999999999,Average,15393162789604
Uniform,27,0.961,Worst,15393162789604
Uniform,27,0.9675,Average,15393162789604
Uniform,28,0.961,Worst,15393162789604
Uniform,28,0.9685,Average,15393162789604
Uniform,29,0.9654999999999999,Worst,15393162789604
Uniform,29,0.9650000000000001,Average,15393162789604
Uniform,30,0.9695,Worst,15393162789604
Uniform,30,0.9659999999999999,Average,15393162789604
Uniform,1,0.0,Worst,24189255811906
Uniform,1,0.0,Average,24189255811906
Uniform,2,0.48599999999999993,Worst,24189255811906
Uniform,2,0.511,Average,24189255811906
Uniform,3,0.6675,Worst,24189255811906
Uniform,3,0.675,Average,24189255811906
Uniform,4,0.7545,Worst,24189255811906
Uniform,4,0.7670000000000001,Average,24189255811906
Uniform,5,0.796,Worst,24189255811906
Uniform,5,0.791,Average,24189255811906
Uniform,6,0.8215000000000001,Worst,24189255811906
Uniform,6,0.8299999999999998,Average,24189255811906
Uniform,7,0.8600000000000001,Worst,24189255811906
Uniform,7,0.8779999999999999,Average,24189255811906
Uniform,8,0.8700000000000001,Worst,24189255811906
Uniform,8,0.8719999999999999,Average,24189255811906
Uniform,9,0.883,Worst,24189255811906
Uniform,9,0.89,Average,24189255811906
Uniform,10,0.901,Worst,24189255811906
Uniform,10,0.9029999999999999,Average,24189255811906
Uniform,11,0.9099999999999999,Worst,24189255811906
Uniform,11,0.9095000000000001,Average,24189255811906
Uniform,12,0.917,Worst,24189255811906
Uniform,12,0.9189999999999999,Average,24189255811906
Uniform,13,0.9180000000000001,Worst,24189255811906
Uniform,13,0.9225000000000001,Average,24189255811906
Uniform,14,0.9260000000000002,Worst,24189255811906
Uniform,14,0.9335000000000001,Average,24189255811906
Uniform,15,0.9409999999999998,Worst,24189255811906
Uniform,15,0.9214999999999998,Average,24189255811906
Uniform,16,0.9410000000000001,Worst,24189255811906
Uniform,16,0.9410000000000001,Average,24189255811906
Uniform,17,0.9460000000000001,Worst,24189255811906
Uniform,17,0.9450000000000001,Average,24189255811906
Uniform,18,0.9340000000000002,Worst,24189255811906
Uniform,18,0.9475,Average,24189255811906
Uniform,19,0.9490000000000001,Worst,24189255811906
Uniform,19,0.9505000000000001,Average,24189255811906
Uniform,20,0.9595,Worst,24189255811906
Uniform,20,0.945,Average,24189255811906
Uniform,21,0.9555000000000001,Worst,24189255811906
Uniform,21,0.9584999999999999,Average,24189255811906
Uniform,22,0.9455,Worst,24189255811906
Uniform,22,0.958,Average,24189255811906
Uniform,23,0.953,Worst,24189255811906
Uniform,23,0.9545,Average,24189255811906
Uniform,24,0.9515,Worst,24189255811906
Uniform,24,0.9589999999999999,Average,24189255811906
Uniform,25,0.9570000000000001,Worst,24189255811906
Uniform,25,0.9655000000000001,Average,24189255811906
Uniform,26,0.9605,Worst,24189255811906
Uniform,26,0.9569999999999999,Average,24189255811906
Uniform,27,0.9599999999999997,Worst,24189255811906
Uniform,27,0.9644999999999999,Average,24189255811906
Uniform,28,0.9654999999999999,Worst,24189255811906
Uniform,28,0.9625,Average,24189255811906
Uniform,29,0.9719999999999999,Worst,24189255811906
Uniform,29,0.9729999999999999,Average,24189255811906
Uniform,30,0.9644999999999999,Worst,24189255811906
Uniform,30,0.9614999999999998,Average,24189255811906
Uniform,1,0.682,Worst,15393162789569
Uniform,1,0.688,Average,15393162789569
Uniform,2,0.8480000000000001,Worst,15393162789569
Uniform,2,0.8375,Average,15393162789569
Uniform,3,0.891,Worst,15393162789569
Uniform,3,0.8790000000000001,Average,15393162789569
Uniform,4,0.9185000000000001,Worst,15393162789569
Uniform,4,0.9195,Average,15393162789569
Uniform,5,0.93,Worst,15393162789569
Uniform,5,0.933,Average,15393162789569
Uniform,6,0.9494999999999999,Worst,15393162789569
Uniform,6,0.9419999999999998,Average,15393162789569
Uniform,7,0.9515,Worst,15393162789569
Uniform,7,0.9530000000000001,Average,15393162789569
Uniform,8,0.9695,Worst,15393162789569
Uniform,8,0.9560000000000001,Average,15393162789569
Uniform,9,0.9690000000000001,Worst,15393162789569
Uniform,9,0.9635,Average,15393162789569
Uniform,10,0.9649999999999999,Worst,15393162789569
Uniform,10,0.9624999999999998,Average,15393162789569
Uniform,11,0.9654999999999999,Worst,15393162789569
Uniform,11,0.9620000000000001,Average,15393162789569
Uniform,12,0.968,Worst,15393162789569
Uniform,12,0.9694999999999998,Average,15393162789569
Uniform,13,0.9730000000000001,Worst,15393162789569
Uniform,13,0.9694999999999998,Average,15393162789569
Uniform,14,0.9710000000000001,Worst,15393162789569
Uniform,14,0.9780000000000001,Average,15393162789569
Uniform,15,0.9810000000000001,Worst,15393162789569
Uniform,15,0.9785,Average,15393162789569
Uniform,16,0.978,Worst,15393162789569
Uniform,16,0.9734999999999999,Average,15393162789569
Uniform,17,0.976,Worst,15393162789569
Uniform,17,0.9790000000000001,Average,15393162789569
Uniform,18,0.982,Worst,15393162789569
Uniform,18,0.9865,Average,15393162789569
Uniform,19,0.9794999999999998,Worst,15393162789569
Uniform,19,0.977,Average,15393162789569
Uniform,20,0.9800000000000001,Worst,15393162789569
Uniform,20,0.9824999999999999,Average,15393162789569
Uniform,21,0.9850000000000001,Worst,15393162789569
Uniform,21,0.9805000000000001,Average,15393162789569
Uniform,22,0.9875,Worst,15393162789569
Uniform,22,0.9835,Average,15393162789569
Uniform,23,0.9855,Worst,15393162789569
Uniform,23,0.984,Average,15393162789569
Uniform,24,0.984,Worst,15393162789569
Uniform,24,0.9845,Average,15393162789569
Uniform,25,0.986,Worst,15393162789569
Uniform,25,0.9869999999999999,Average,15393162789569
Uniform,26,0.9879999999999999,Worst,15393162789569
Uniform,26,0.9870000000000001,Average,15393162789569
Uniform,27,0.991,Worst,15393162789569
Uniform,27,0.9855,Average,15393162789569
Uniform,28,0.9884999999999998,Worst,15393162789569
Uniform,28,0.9890000000000001,Average,15393162789569
Uniform,29,0.9869999999999999,Worst,15393162789569
Uniform,29,0.9875,Average,15393162789569
Uniform,30,0.9940000000000001,Worst,15393162789569
Uniform,30,0.9880000000000001,Average,15393162789569
Uniform,1,0.321,Worst,2199023256219
Uniform,1,0.33,Average,2199023256219
Uniform,2,0.5959999999999999,Worst,2199023256219
